	Variable	Feature	Value	Coefficient	N	N.not.0	P.value	Q.value
352	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Clostridiales_noname	time	0.00199794227248877	646	115	3.62887848233045e-05	0.000414483902290907
353	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Clostridiales_noname|s__Clostridiales_bacterium_1_7_47FAA	time	0.00199794227248877	646	115	3.62887848233045e-05	0.000414483902290907
354	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Clostridiales_noname|s__Clostridiales_bacterium_1_7_47FAA|t__GCF_000155435	time	0.00199794227248877	646	115	3.62887848233045e-05	0.000414483902290907
355	time	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname|g__Gemella|s__Gemella_haemolysans	time	-0.00114618936398684	646	208	3.76822484460053e-05	0.00042729221071806
356	time	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname|g__Gemella|s__Gemella_haemolysans|t__Gemella_haemolysans_unclassified	time	-0.00114618936398684	646	208	3.76822484460053e-05	0.00042729221071806
357	time	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	time	-0.00506340172323862	646	597	3.90357145984096e-05	0.000439466593382095
358	time	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	time	-0.00506340172323862	646	597	3.90357145984096e-05	0.000439466593382095
359	time	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_vestibularis	time	-0.00306474688536977	646	164	8.28518552741312e-05	0.000922828643319312
360	time	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_vestibularis|t__Streptococcus_vestibularis_unclassified	time	-0.00303916307030835	646	164	9.51854981459941e-05	0.00105645812606561
361	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_citroniae|t__GCF_000233455	time	0.00146792508050289	646	70	9.83511899074632e-05	0.00108775030809627
362	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_citroniae	time	0.00146047921564835	646	70	0.000105559856950204	0.00116338073923014
363	time	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_infantis	time	0.00126221910634712	646	225	0.000139005015929456	0.00152662501760287
364	time	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_infantis|t__Streptococcus_infantis_unclassified	time	0.00126239894188685	646	225	0.00014024057849002	0.00153482807330019
365	time	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	time	-0.00338495385049128	646	518	0.00015298189171485	0.00166845875651508
366	time	k__Bacteria|p__Proteobacteria	time	-0.00436102191197528	646	621	0.000194361347487937	0.00211241865902979
367	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_clostridioforme|t__Clostridium_clostridioforme_unclassified	time	0.00201764365168304	646	93	0.00029879716648889	0.00322516116818421
368	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_clostridioforme	time	0.00219740624791349	646	97	0.000447914571707391	0.00478537302630243
369	time	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_unclassified	time	-0.00407174195918739	646	425	0.000479361306160143	0.00506960896514818
370	time	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	time	0.00374644680474727	646	639	0.000777544952625043	0.0081408956539842
371	time	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	time	0.0037192127293781	646	639	0.00082218643926375	0.00857969304228385
372	time	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli	time	-0.00442304121611474	646	524	0.00105674574557251	0.0109545821347962
373	time	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli|t__Escherichia_coli_unclassified	time	-0.00442304121611474	646	524	0.00105674574557251	0.0109545821347962
374	time	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_breve	time	0.000679302069698348	646	391	0.00120433989745293	0.0124027266160644
375	time	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_breve|t__Bifidobacterium_breve_unclassified	time	0.000679302069698348	646	391	0.00120433989745293	0.0124027266160644
376	time	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname	time	0.00145239753417861	646	314	0.00144915252862841	0.0146831873949092
377	time	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname|g__Gemella	time	0.00145239753417861	646	314	0.00144915252862841	0.0146831873949092
378	time	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_unclassified	time	0.00307992481513445	646	383	0.0019021561667663	0.0192111656585625
379	time	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_avium	time	0.00187076495551673	646	75	0.00294095441543514	0.0292852027772957
380	time	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_avium|t__Enterococcus_avium_unclassified	time	0.00187076495551673	646	75	0.00294095441543514	0.0292852027772957
381	time	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_oxytoca	time	0.000774240670198066	646	218	0.00352670673887458	0.0344018194621275
382	time	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_oxytoca|t__Klebsiella_oxytoca_unclassified	time	0.000774240670198066	646	218	0.00352670673887458	0.0344018194621275
383	time	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname|g__Gemella|s__Gemella_unclassified	time	0.000414875535416472	646	199	0.00444609749622518	0.0429698222635178
384	time	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_pneumoniae	time	-0.00191147876560814	646	79	0.00521700168980859	0.0499952965216709
385	time	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Potyviridae	time	-0.000464294144742485	646	68	0.00537128075257664	0.0505125534246803
386	time	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Potyviridae|g__Potyvirus	time	-0.000464294144742485	646	68	0.00537128075257664	0.0505125534246803
387	time	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Potyviridae|g__Potyvirus|s__Dasheen_mosaic_virus	time	-0.000464294144742485	646	68	0.00537128075257664	0.0505125534246803
388	time	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Potyviridae|g__Potyvirus|s__Dasheen_mosaic_virus|t__PRJNA15388	time	-0.000464294144742485	646	68	0.00537128075257664	0.0505125534246803
389	time	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia	time	-0.0035792056772678	646	579	0.00549913598348093	0.0514431601115219
390	time	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_pneumoniae|t__Klebsiella_pneumoniae_unclassified	time	-0.00180865909672685	646	79	0.0080002228409012	0.0736912021796793
391	time	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_distasonis	time	0.00236485636413379	646	180	0.00875242702385129	0.0801497763321192
392	time	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_distasonis|t__Parabacteroides_distasonis_unclassified	time	0.00236485636413379	646	180	0.00875242702385129	0.0801497763321192
393	time	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum	time	0.00148935711438382	646	266	0.0233333844309225	0.190957586806634
394	time	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum|t__Bifidobacterium_bifidum_unclassified	time	0.00148935711438382	646	266	0.0233333844309225	0.190957586806634
395	time	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_peroris	time	-0.000900914737666363	646	76	0.0235126815087062	0.191329877250898
396	time	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_peroris|t__GCF_000187585	time	-0.000900914737666364	646	76	0.0235126815087063	0.191329877250898
397	time	k__Bacteria|p__Actinobacteria	time	0.00130417721421954	646	638	0.0254881384621033	0.2047525394104
398	time	k__Bacteria|p__Actinobacteria|c__Actinobacteria	time	0.00130417721421954	646	638	0.0254881384621033	0.2047525394104
