Variable	Feature	Value	Coefficient	N	N not 0	P-value	Q-value
time	ko00190	time	-7.846739742296e-05	518	518	0.00186193974468473	0.0189917853957843
time	ko00906	time	6.59158317002002e-05	518	510	0.00288026859935087	0.0291015817915546
time	ko03070	time	-8.10343824288985e-05	518	518	0.00322524074573421	0.0322825498942181
time	ko00030	time	9.36542585420835e-05	518	518	0.00385391747352559	0.0382180149457954
time	ko00270	time	8.948059783529e-05	518	518	0.00392017466038475	0.0385184134061657
time	ko04141	time	9.88716080124115e-05	518	517	0.00463382349766734	0.0451165906000157
time	ko00520	time	-5.94774456722955e-05	518	518	0.00553654484520479	0.0534201759388679
time	ko00040	time	0.000175129961967293	518	518	0.0083769980829652	0.0793961499721746
time	ko00531	time	-0.000224063646483051	518	501	0.0125944226054296	0.112405221753459
time	ko00640	time	5.16578647276322e-05	518	518	0.0139630843373736	0.123590605994439
time	ko00400	time	-5.95933691905085e-05	518	518	0.0338025377656952	0.270168044381042
time	ko00140	time	7.18282658784125e-05	518	465	0.057728517102964	0.41494793165956
time	ko00061	time	0.000156679126748349	518	518	0.0709102231876221	0.48682595534579
time	ko02060	time	-0.000206403598934521	518	518	0.0803961691090765	0.538012915882025
time	ko00260	time	4.51866453927655e-05	518	518	0.0805082423389035	0.538012915882025
time	ko00380	time	-4.29419153292195e-05	518	518	0.0813801049233315	0.538012915882025
time	ko00780	time	-0.0001667695150741	518	518	0.0866632637816798	0.562523366728358
time	ko00053	time	-0.000203031217078193	518	518	0.101605498059431	0.636371277319597
time	ko00020	time	-5.72155858651134e-05	518	518	0.165220155280123	0.898227341649805
time	ko00633	time	-9.73535994006299e-05	518	518	0.240546161683723	1
time	ko00750	time	5.00977300738313e-05	518	518	0.282687562440202	1
time	ko00650	time	-2.79248447827174e-05	518	518	0.328431112674461	1
time	ko00561	time	4.52831779574552e-05	518	518	0.337352872208931	1
time	ko00791	time	1.86792036834833e-05	518	517	0.510628803318736	1
time	ko00281	time	-6.41734224594137e-05	518	470	0.529897539581814	1
time	ko00830	time	-8.65312006938966e-06	518	513	0.566148430515498	1
time	ko00983	time	2.00175230334652e-05	518	516	0.568766410523237	1
time	ko00660	time	4.45165001351246e-05	518	518	0.588180919209453	1
time	ko00071	time	-3.46524554514704e-06	518	518	0.931468478631478	1
time	ko00510	time	7.20686852846534e-07	518	518	0.984353142629849	1
