Variable	Feature	Value	Coefficient	N	N not 0	P-value	Q-value
Any_smoking_during_pregnancy	ko00900	Any_smoking_during_pregnancy1	-0.000807645425496133	518	518	0.615908052347928	1
Any_smoking_during_pregnancy	ko00051	Any_smoking_during_pregnancy1	-0.00291892717113759	518	518	0.61605381301137	1
Any_smoking_during_pregnancy	ko00983	Any_smoking_during_pregnancy1	0.000967841083486988	518	516	0.637114585399156	1
Any_smoking_during_pregnancy	ko00740	Any_smoking_during_pregnancy1	0.00252874973012664	518	518	0.637392628523794	1
Any_smoking_during_pregnancy	ko00670	Any_smoking_during_pregnancy1	-0.000550671330194516	518	518	0.639269276796355	1
Any_smoking_during_pregnancy	ko00312	Any_smoking_during_pregnancy1	-0.000428930636301881	518	470	0.649561677991923	1
Any_smoking_during_pregnancy	ko04621	Any_smoking_during_pregnancy1	0.000197164419706485	518	358	0.651691691830553	1
Any_smoking_during_pregnancy	ko00640	Any_smoking_during_pregnancy1	-0.000514343721173675	518	518	0.658919325735408	1
Any_smoking_during_pregnancy	ko00550	Any_smoking_during_pregnancy1	-0.0014101563741255	518	518	0.666266217647786	1
Any_smoking_during_pregnancy	ko00860	Any_smoking_during_pregnancy1	-0.00161315578947923	518	518	0.679178877642809	1
Any_smoking_during_pregnancy	ko00930	Any_smoking_during_pregnancy1	-0.000389520524760464	518	400	0.681333764416979	1
Any_smoking_during_pregnancy	ko00760	Any_smoking_during_pregnancy1	0.0015311523177197	518	518	0.683759215445295	1
Any_smoking_during_pregnancy	ko00360	Any_smoking_during_pregnancy1	-0.000647905534557608	518	518	0.684190919978087	1
Any_smoking_during_pregnancy	ko00511	Any_smoking_during_pregnancy1	0.00169397400250754	518	518	0.698191890226397	1
Any_smoking_during_pregnancy	ko00906	Any_smoking_during_pregnancy1	-0.000489493489521992	518	510	0.7056979695419	1
Any_smoking_during_pregnancy	ko02030	Any_smoking_during_pregnancy1	0.00253541554804854	518	488	0.719937452987664	1
Any_smoking_during_pregnancy	ko00471	Any_smoking_during_pregnancy1	0.00121334415557599	518	518	0.733154839421391	1
Any_smoking_during_pregnancy	ko01040	Any_smoking_during_pregnancy1	-0.00105865280744893	518	518	0.741357456359855	1
Any_smoking_during_pregnancy	ko03013	Any_smoking_during_pregnancy1	-0.000632052174021423	518	518	0.764767987083168	1
Any_smoking_during_pregnancy	ko04910	Any_smoking_during_pregnancy1	-0.00043502612144479	518	508	0.803118587872368	1
Any_smoking_during_pregnancy	ko02020	Any_smoking_during_pregnancy1	-0.000380763930440993	518	518	0.803148090476586	1
Any_smoking_during_pregnancy	ko00780	Any_smoking_during_pregnancy1	-0.00134861026090025	518	518	0.804830454169678	1
Any_smoking_during_pregnancy	ko00908	Any_smoking_during_pregnancy1	-0.000458533129589748	518	518	0.819747126510195	1
Any_smoking_during_pregnancy	ko02040	Any_smoking_during_pregnancy1	-0.00127966379233987	518	518	0.828170813852594	1
Any_smoking_during_pregnancy	ko00340	Any_smoking_during_pregnancy1	-0.000530106737524059	518	518	0.835936308188349	1
Any_smoking_during_pregnancy	ko00020	Any_smoking_during_pregnancy1	-0.000458117706323167	518	518	0.842014047619041	1
Any_smoking_during_pregnancy	ko00240	Any_smoking_during_pregnancy1	0.000212657716374808	518	518	0.845315152937344	1
Any_smoking_during_pregnancy	ko00350	Any_smoking_during_pregnancy1	0.000336016618298606	518	518	0.85142651014044	1
Any_smoking_during_pregnancy	ko03008	Any_smoking_during_pregnancy1	-0.000352430340644203	518	518	0.853131340382033	1
Any_smoking_during_pregnancy	ko05120	Any_smoking_during_pregnancy1	-0.000141617642165226	518	518	0.866215565993394	1
Any_smoking_during_pregnancy	ko00281	Any_smoking_during_pregnancy1	0.000933627586319048	518	470	0.86993671957909	1
Any_smoking_during_pregnancy	ko00480	Any_smoking_during_pregnancy1	-0.000300271960984153	518	518	0.888779522497387	1
Any_smoking_during_pregnancy	ko00053	Any_smoking_during_pregnancy1	0.000968704659494577	518	518	0.897667853686778	1
Any_smoking_during_pregnancy	ko02010	Any_smoking_during_pregnancy1	-0.000284059929307562	518	518	0.898560725488914	1
Any_smoking_during_pregnancy	ko00521	Any_smoking_during_pregnancy1	-0.000550087187949494	518	518	0.914987166135316	1
Any_smoking_during_pregnancy	ko01053	Any_smoking_during_pregnancy1	-0.000410928480784764	518	518	0.915416385770959	1
Any_smoking_during_pregnancy	ko00620	Any_smoking_during_pregnancy1	-0.000258818481552073	518	518	0.924779583439536	1
Any_smoking_during_pregnancy	ko04122	Any_smoking_during_pregnancy1	-0.000340606281052655	518	518	0.926898084676276	1
Any_smoking_during_pregnancy	ko00362	Any_smoking_during_pregnancy1	0.000114784729335458	518	518	0.940920131832356	1
Any_smoking_during_pregnancy	ko00311	Any_smoking_during_pregnancy1	-0.000384676775325902	518	515	0.941363008106988	1
Any_smoking_during_pregnancy	ko00626	Any_smoking_during_pregnancy1	-0.000506185409900621	518	86	0.943916608795877	1
Any_smoking_during_pregnancy	ko03420	Any_smoking_during_pregnancy1	-5.91301383242953e-05	518	518	0.948292348860435	1
Any_smoking_during_pregnancy	ko04141	Any_smoking_during_pregnancy1	7.82380468511443e-05	518	517	0.967710514495063	1
Any_smoking_during_pregnancy	ko00590	Any_smoking_during_pregnancy1	-0.000124485621724279	518	496	0.973285271783517	1
Any_smoking_during_pregnancy	ko00562	Any_smoking_during_pregnancy1	4.85528328866651e-05	518	518	0.976476751735829	1
Any_smoking_during_pregnancy	ko00540	Any_smoking_during_pregnancy1	-0.000261442309749528	518	518	0.978580254856991	1
Any_smoking_during_pregnancy	ko03070	Any_smoking_during_pregnancy1	-3.07464464874695e-05	518	518	0.984240164389296	1
Any_smoking_during_pregnancy	ko00510	Any_smoking_during_pregnancy1	3.66043028871029e-05	518	518	0.986351069307615	1
Any_smoking_during_pregnancy	ko00052	Any_smoking_during_pregnancy1	-1.4244057354329e-05	518	518	0.994408473741877	1
